query_loan_id,query_path,match_loan_id,match_path,rank,cosine_similarity,risk_level
loan_0899,D:\GitHub\jinchuang\data\loan_0899\face_signing.jpg,loan_3931,D:\GitHub\jinchuang\data\loan_3931\face_signing.jpg,3,0.9810291528701782,high
loan_0899,D:\GitHub\jinchuang\data\loan_0899\face_signing.jpg,loan_3666,D:\GitHub\jinchuang\data\loan_3666\face_signing.jpg,4,0.969014585018158,medium
loan_0899,D:\GitHub\jinchuang\data\loan_0899\face_signing.jpg,loan_1601,D:\GitHub\jinchuang\data\loan_1601\face_signing.jpg,5,0.9682920575141907,medium
loan_0900,D:\GitHub\jinchuang\data\loan_0900\face_signing.jpg,loan_0630,D:\GitHub\jinchuang\data\loan_0630\face_signing.jpg,1,0.9983564019203186,high
loan_0900,D:\GitHub\jinchuang\data\loan_0900\face_signing.jpg,loan_3892,D:\GitHub\jinchuang\data\loan_3892\face_signing.jpg,2,0.9980981349945068,high
loan_0900,D:\GitHub\jinchuang\data\loan_0900\face_signing.jpg,loan_2149,D:\GitHub\jinchuang\data\loan_2149\face_signing.jpg,3,0.9704214334487915,high
loan_0900,D:\GitHub\jinchuang\data\loan_0900\face_signing.jpg,loan_2087,D:\GitHub\jinchuang\data\loan_2087\face_signing.jpg,4,0.9357521533966064,medium
loan_0900,D:\GitHub\jinchuang\data\loan_0900\face_signing.jpg,loan_2314,D:\GitHub\jinchuang\data\loan_2314\face_signing.jpg,5,0.9262838959693909,low
loan_0901,D:\GitHub\jinchuang\data\loan_0901\face_signing.jpg,loan_1670,D:\GitHub\jinchuang\data\loan_1670\face_signing.jpg,1,0.9714049100875854,high
loan_0901,D:\GitHub\jinchuang\data\loan_0901\face_signing.jpg,loan_2056,D:\GitHub\jinchuang\data\loan_2056\face_signing.jpg,2,0.9620772004127502,medium
loan_0901,D:\GitHub\jinchuang\data\loan_0901\face_signing.jpg,loan_4181,D:\GitHub\jinchuang\data\loan_4181\face_signing.jpg,3,0.9592010974884033,medium
loan_0901,D:\GitHub\jinchuang\data\loan_0901\face_signing.jpg,loan_0708,D:\GitHub\jinchuang\data\loan_0708\face_signing.jpg,4,0.9589078426361084,medium
loan_0901,D:\GitHub\jinchuang\data\loan_0901\face_signing.jpg,loan_0704,D:\GitHub\jinchuang\data\loan_0704\face_signing.jpg,5,0.9588921070098877,medium
loan_0902,D:\GitHub\jinchuang\data\loan_0902\face_signing.jpg,loan_0571,D:\GitHub\jinchuang\data\loan_0571\face_signing.jpg,1,0.9989666938781738,high
loan_0902,D:\GitHub\jinchuang\data\loan_0902\face_signing.jpg,loan_3866,D:\GitHub\jinchuang\data\loan_3866\face_signing.jpg,2,0.9882421493530273,high
loan_0902,D:\GitHub\jinchuang\data\loan_0902\face_signing.jpg,loan_1119,D:\GitHub\jinchuang\data\loan_1119\face_signing.jpg,3,0.987346887588501,high
loan_0902,D:\GitHub\jinchuang\data\loan_0902\face_signing.jpg,loan_3851,D:\GitHub\jinchuang\data\loan_3851\face_signing.jpg,4,0.9579609632492065,medium
loan_0902,D:\GitHub\jinchuang\data\loan_0902\face_signing.jpg,loan_2543,D:\GitHub\jinchuang\data\loan_2543\face_signing.jpg,5,0.9563113451004028,medium
loan_0903,D:\GitHub\jinchuang\data\loan_0903\face_signing.jpg,loan_3970,D:\GitHub\jinchuang\data\loan_3970\face_signing.jpg,1,0.998664140701294,high
loan_0903,D:\GitHub\jinchuang\data\loan_0903\face_signing.jpg,loan_2411,D:\GitHub\jinchuang\data\loan_2411\face_signing.jpg,2,0.9940418004989624,high
loan_0903,D:\GitHub\jinchuang\data\loan_0903\face_signing.jpg,loan_1544,D:\GitHub\jinchuang\data\loan_1544\face_signing.jpg,3,0.9842140674591064,high
loan_0903,D:\GitHub\jinchuang\data\loan_0903\face_signing.jpg,loan_2554,D:\GitHub\jinchuang\data\loan_2554\face_signing.jpg,4,0.9637100696563721,medium
loan_0903,D:\GitHub\jinchuang\data\loan_0903\face_signing.jpg,loan_4126,D:\GitHub\jinchuang\data\loan_4126\face_signing.jpg,5,0.9624727964401245,medium
loan_0904,D:\GitHub\jinchuang\data\loan_0904\face_signing.jpg,loan_1891,D:\GitHub\jinchuang\data\loan_1891\face_signing.jpg,1,0.9988192915916443,high
loan_0904,D:\GitHub\jinchuang\data\loan_0904\face_signing.jpg,loan_3971,D:\GitHub\jinchuang\data\loan_3971\face_signing.jpg,2,0.993698239326477,high
loan_0904,D:\GitHub\jinchuang\data\loan_0904\face_signing.jpg,loan_2161,D:\GitHub\jinchuang\data\loan_2161\face_signing.jpg,3,0.9923009872436523,high
loan_0904,D:\GitHub\jinchuang\data\loan_0904\face_signing.jpg,loan_3923,D:\GitHub\jinchuang\data\loan_3923\face_signing.jpg,4,0.945900022983551,medium
loan_0904,D:\GitHub\jinchuang\data\loan_0904\face_signing.jpg,loan_2164,D:\GitHub\jinchuang\data\loan_2164\face_signing.jpg,5,0.945441722869873,medium
loan_0905,D:\GitHub\jinchuang\data\loan_0905\face_signing.jpg,loan_1206,D:\GitHub\jinchuang\data\loan_1206\face_signing.jpg,1,0.7893285751342773,low
loan_0905,D:\GitHub\jinchuang\data\loan_0905\face_signing.jpg,loan_1602,D:\GitHub\jinchuang\data\loan_1602\face_signing.jpg,2,0.7791469097137451,low
loan_0905,D:\GitHub\jinchuang\data\loan_0905\face_signing.jpg,loan_1190,D:\GitHub\jinchuang\data\loan_1190\face_signing.jpg,3,0.7741686105728149,low
loan_0905,D:\GitHub\jinchuang\data\loan_0905\face_signing.jpg,loan_0966,D:\GitHub\jinchuang\data\loan_0966\face_signing.jpg,4,0.771172285079956,low
loan_0905,D:\GitHub\jinchuang\data\loan_0905\face_signing.jpg,loan_3175,D:\GitHub\jinchuang\data\loan_3175\face_signing.jpg,5,0.7708454132080078,low
loan_0906,D:\GitHub\jinchuang\data\loan_0906\face_signing.jpg,loan_0898,D:\GitHub\jinchuang\data\loan_0898\face_signing.jpg,1,0.9711878895759583,high
loan_0906,D:\GitHub\jinchuang\data\loan_0906\face_signing.jpg,loan_1077,D:\GitHub\jinchuang\data\loan_1077\face_signing.jpg,2,0.9705355763435364,high
loan_0906,D:\GitHub\jinchuang\data\loan_0906\face_signing.jpg,loan_0245,D:\GitHub\jinchuang\data\loan_0245\face_signing.jpg,3,0.9688715934753418,medium
loan_0906,D:\GitHub\jinchuang\data\loan_0906\face_signing.jpg,loan_3214,D:\GitHub\jinchuang\data\loan_3214\face_signing.jpg,4,0.9682849645614624,medium
loan_0906,D:\GitHub\jinchuang\data\loan_0906\face_signing.jpg,loan_1418,D:\GitHub\jinchuang\data\loan_1418\face_signing.jpg,5,0.9681520462036133,medium
loan_0907,D:\GitHub\jinchuang\data\loan_0907\face_signing.jpg,loan_1850,D:\GitHub\jinchuang\data\loan_1850\face_signing.jpg,1,0.9654232859611511,medium
loan_0907,D:\GitHub\jinchuang\data\loan_0907\face_signing.jpg,loan_2467,D:\GitHub\jinchuang\data\loan_2467\face_signing.jpg,2,0.9646619558334351,medium
loan_0907,D:\GitHub\jinchuang\data\loan_0907\face_signing.jpg,loan_0624,D:\GitHub\jinchuang\data\loan_0624\face_signing.jpg,3,0.9577440023422241,medium
loan_0907,D:\GitHub\jinchuang\data\loan_0907\face_signing.jpg,loan_0665,D:\GitHub\jinchuang\data\loan_0665\face_signing.jpg,4,0.9576001763343811,medium
loan_0907,D:\GitHub\jinchuang\data\loan_0907\face_signing.jpg,loan_3889,D:\GitHub\jinchuang\data\loan_3889\face_signing.jpg,5,0.9575130343437195,medium
loan_0908,D:\GitHub\jinchuang\data\loan_0908\face_signing.jpg,loan_1400,D:\GitHub\jinchuang\data\loan_1400\face_signing.jpg,1,0.9993592500686646,high
loan_0908,D:\GitHub\jinchuang\data\loan_0908\face_signing.jpg,loan_0359,D:\GitHub\jinchuang\data\loan_0359\face_signing.jpg,2,0.9961948394775391,high
loan_0908,D:\GitHub\jinchuang\data\loan_0908\face_signing.jpg,loan_3737,D:\GitHub\jinchuang\data\loan_3737\face_signing.jpg,3,0.9947607517242432,high
loan_0908,D:\GitHub\jinchuang\data\loan_0908\face_signing.jpg,loan_3089,D:\GitHub\jinchuang\data\loan_3089\face_signing.jpg,4,0.96412593126297,medium
loan_0908,D:\GitHub\jinchuang\data\loan_0908\face_signing.jpg,loan_2485,D:\GitHub\jinchuang\data\loan_2485\face_signing.jpg,5,0.964002788066864,medium
loan_0909,D:\GitHub\jinchuang\data\loan_0909\face_signing.jpg,loan_0724,D:\GitHub\jinchuang\data\loan_0724\face_signing.jpg,1,0.9993488788604736,high
loan_0909,D:\GitHub\jinchuang\data\loan_0909\face_signing.jpg,loan_1685,D:\GitHub\jinchuang\data\loan_1685\face_signing.jpg,2,0.9897341728210449,high
loan_0909,D:\GitHub\jinchuang\data\loan_0909\face_signing.jpg,loan_3932,D:\GitHub\jinchuang\data\loan_3932\face_signing.jpg,3,0.9896110892295837,high
loan_0909,D:\GitHub\jinchuang\data\loan_0909\face_signing.jpg,loan_3686,D:\GitHub\jinchuang\data\loan_3686\face_signing.jpg,4,0.9526090621948242,medium
loan_0909,D:\GitHub\jinchuang\data\loan_0909\face_signing.jpg,loan_1981,D:\GitHub\jinchuang\data\loan_1981\face_signing.jpg,5,0.9501549005508423,medium
loan_0910,D:\GitHub\jinchuang\data\loan_0910\face_signing.jpg,loan_2412,D:\GitHub\jinchuang\data\loan_2412\face_signing.jpg,1,0.978317379951477,high
loan_0910,D:\GitHub\jinchuang\data\loan_0910\face_signing.jpg,loan_1624,D:\GitHub\jinchuang\data\loan_1624\face_signing.jpg,2,0.9760452508926392,high
loan_0910,D:\GitHub\jinchuang\data\loan_0910\face_signing.jpg,loan_3972,D:\GitHub\jinchuang\data\loan_3972\face_signing.jpg,3,0.9759596586227417,high
loan_0910,D:\GitHub\jinchuang\data\loan_0910\face_signing.jpg,loan_1573,D:\GitHub\jinchuang\data\loan_1573\face_signing.jpg,4,0.8849389553070068,low
loan_0910,D:\GitHub\jinchuang\data\loan_0910\face_signing.jpg,loan_1770,D:\GitHub\jinchuang\data\loan_1770\face_signing.jpg,5,0.8849266171455383,low
loan_0911,D:\GitHub\jinchuang\data\loan_0911\face_signing.jpg,loan_2126,D:\GitHub\jinchuang\data\loan_2126\face_signing.jpg,1,0.9933122396469116,high
loan_0911,D:\GitHub\jinchuang\data\loan_0911\face_signing.jpg,loan_0322,D:\GitHub\jinchuang\data\loan_0322\face_signing.jpg,2,0.9923087358474731,high
loan_0911,D:\GitHub\jinchuang\data\loan_0911\face_signing.jpg,loan_3715,D:\GitHub\jinchuang\data\loan_3715\face_signing.jpg,3,0.9912708401679993,high
loan_0911,D:\GitHub\jinchuang\data\loan_0911\face_signing.jpg,loan_1766,D:\GitHub\jinchuang\data\loan_1766\face_signing.jpg,4,0.968717098236084,medium
loan_0911,D:\GitHub\jinchuang\data\loan_0911\face_signing.jpg,loan_1352,D:\GitHub\jinchuang\data\loan_1352\face_signing.jpg,5,0.9676804542541504,medium
loan_0912,D:\GitHub\jinchuang\data\loan_0912\face_signing.jpg,loan_0692,D:\GitHub\jinchuang\data\loan_0692\face_signing.jpg,1,0.992078423500061,high
loan_0912,D:\GitHub\jinchuang\data\loan_0912\face_signing.jpg,loan_3629,D:\GitHub\jinchuang\data\loan_3629\face_signing.jpg,2,0.9913946986198425,high
loan_0912,D:\GitHub\jinchuang\data\loan_0912\face_signing.jpg,loan_2633,D:\GitHub\jinchuang\data\loan_2633\face_signing.jpg,3,0.9852482676506042,high
loan_0912,D:\GitHub\jinchuang\data\loan_0912\face_signing.jpg,loan_1434,D:\GitHub\jinchuang\data\loan_1434\face_signing.jpg,4,0.9556835889816284,medium
loan_0912,D:\GitHub\jinchuang\data\loan_0912\face_signing.jpg,loan_3942,D:\GitHub\jinchuang\data\loan_3942\face_signing.jpg,5,0.9540611505508423,medium
loan_0913,D:\GitHub\jinchuang\data\loan_0913\face_signing.jpg,loan_1132,D:\GitHub\jinchuang\data\loan_1132\face_signing.jpg,1,0.8464457988739014,low
loan_0913,D:\GitHub\jinchuang\data\loan_0913\face_signing.jpg,loan_1360,D:\GitHub\jinchuang\data\loan_1360\face_signing.jpg,2,0.8436709046363831,low
loan_0913,D:\GitHub\jinchuang\data\loan_0913\face_signing.jpg,loan_1044,D:\GitHub\jinchuang\data\loan_1044\face_signing.jpg,3,0.8396762609481812,low
loan_0913,D:\GitHub\jinchuang\data\loan_0913\face_signing.jpg,loan_0888,D:\GitHub\jinchuang\data\loan_0888\face_signing.jpg,4,0.8348721265792847,low
loan_0913,D:\GitHub\jinchuang\data\loan_0913\face_signing.jpg,loan_0789,D:\GitHub\jinchuang\data\loan_0789\face_signing.jpg,5,0.8341309428215027,low
loan_0914,D:\GitHub\jinchuang\data\loan_0914\face_signing.jpg,loan_1530,D:\GitHub\jinchuang\data\loan_1530\face_signing.jpg,1,0.9724327325820923,high
loan_0914,D:\GitHub\jinchuang\data\loan_0914\face_signing.jpg,loan_1237,D:\GitHub\jinchuang\data\loan_1237\face_signing.jpg,2,0.9649053812026978,medium
loan_0914,D:\GitHub\jinchuang\data\loan_0914\face_signing.jpg,loan_1105,D:\GitHub\jinchuang\data\loan_1105\face_signing.jpg,3,0.9604368209838867,medium
loan_0914,D:\GitHub\jinchuang\data\loan_0914\face_signing.jpg,loan_0874,D:\GitHub\jinchuang\data\loan_0874\face_signing.jpg,4,0.9595760107040405,medium
loan_0914,D:\GitHub\jinchuang\data\loan_0914\face_signing.jpg,loan_1549,D:\GitHub\jinchuang\data\loan_1549\face_signing.jpg,5,0.9577171206474304,medium
loan_0915,D:\GitHub\jinchuang\data\loan_0915\face_signing.jpg,loan_0972,D:\GitHub\jinchuang\data\loan_0972\face_signing.jpg,1,0.9845225811004639,high
loan_0915,D:\GitHub\jinchuang\data\loan_0915\face_signing.jpg,loan_1463,D:\GitHub\jinchuang\data\loan_1463\face_signing.jpg,2,0.9835448265075684,high
loan_0915,D:\GitHub\jinchuang\data\loan_0915\face_signing.jpg,loan_3973,D:\GitHub\jinchuang\data\loan_3973\face_signing.jpg,3,0.9706653356552124,high
loan_0915,D:\GitHub\jinchuang\data\loan_0915\face_signing.jpg,loan_1498,D:\GitHub\jinchuang\data\loan_1498\face_signing.jpg,4,0.9539343118667603,medium
loan_0915,D:\GitHub\jinchuang\data\loan_0915\face_signing.jpg,loan_2415,D:\GitHub\jinchuang\data\loan_2415\face_signing.jpg,5,0.9517307877540588,medium
loan_0916,D:\GitHub\jinchuang\data\loan_0916\face_signing.jpg,loan_1735,D:\GitHub\jinchuang\data\loan_1735\face_signing.jpg,1,0.9996737241744995,high
loan_0916,D:\GitHub\jinchuang\data\loan_0916\face_signing.jpg,loan_3688,D:\GitHub\jinchuang\data\loan_3688\face_signing.jpg,2,0.9996062517166138,high
loan_0916,D:\GitHub\jinchuang\data\loan_0916\face_signing.jpg,loan_2282,D:\GitHub\jinchuang\data\loan_2282\face_signing.jpg,3,0.9535765647888184,medium
loan_0916,D:\GitHub\jinchuang\data\loan_0916\face_signing.jpg,loan_2938,D:\GitHub\jinchuang\data\loan_2938\face_signing.jpg,4,0.9444736242294312,medium
loan_0916,D:\GitHub\jinchuang\data\loan_0916\face_signing.jpg,loan_4105,D:\GitHub\jinchuang\data\loan_4105\face_signing.jpg,5,0.9405384063720703,medium
loan_0917,D:\GitHub\jinchuang\data\loan_0917\face_signing.jpg,loan_1507,D:\GitHub\jinchuang\data\loan_1507\face_signing.jpg,1,0.9455427527427673,medium
loan_0917,D:\GitHub\jinchuang\data\loan_0917\face_signing.jpg,loan_0198,D:\GitHub\jinchuang\data\loan_0198\face_signing.jpg,2,0.9453973770141602,medium
loan_0917,D:\GitHub\jinchuang\data\loan_0917\face_signing.jpg,loan_2290,D:\GitHub\jinchuang\data\loan_2290\face_signing.jpg,3,0.943413257598877,medium
loan_0917,D:\GitHub\jinchuang\data\loan_0917\face_signing.jpg,loan_1643,D:\GitHub\jinchuang\data\loan_1643\face_signing.jpg,4,0.9419244527816772,medium
loan_0917,D:\GitHub\jinchuang\data\loan_0917\face_signing.jpg,loan_1102,D:\GitHub\jinchuang\data\loan_1102\face_signing.jpg,5,0.940984845161438,medium
loan_0918,D:\GitHub\jinchuang\data\loan_0918\face_signing.jpg,loan_1643,D:\GitHub\jinchuang\data\loan_1643\face_signing.jpg,1,0.7948963642120361,low
loan_0918,D:\GitHub\jinchuang\data\loan_0918\face_signing.jpg,loan_1438,D:\GitHub\jinchuang\data\loan_1438\face_signing.jpg,2,0.7877359986305237,low
loan_0918,D:\GitHub\jinchuang\data\loan_0918\face_signing.jpg,loan_1620,D:\GitHub\jinchuang\data\loan_1620\face_signing.jpg,3,0.7850606441497803,low
loan_0918,D:\GitHub\jinchuang\data\loan_0918\face_signing.jpg,loan_1123,D:\GitHub\jinchuang\data\loan_1123\face_signing.jpg,4,0.7841368913650513,low
loan_0918,D:\GitHub\jinchuang\data\loan_0918\face_signing.jpg,loan_0730,D:\GitHub\jinchuang\data\loan_0730\face_signing.jpg,5,0.7835286259651184,low
loan_0919,D:\GitHub\jinchuang\data\loan_0919\face_signing.jpg,loan_1044,D:\GitHub\jinchuang\data\loan_1044\face_signing.jpg,1,0.8715275526046753,low
loan_0919,D:\GitHub\jinchuang\data\loan_0919\face_signing.jpg,loan_0947,D:\GitHub\jinchuang\data\loan_0947\face_signing.jpg,2,0.8535511493682861,low
loan_0919,D:\GitHub\jinchuang\data\loan_0919\face_signing.jpg,loan_0888,D:\GitHub\jinchuang\data\loan_0888\face_signing.jpg,3,0.8480926752090454,low
loan_0919,D:\GitHub\jinchuang\data\loan_0919\face_signing.jpg,loan_1102,D:\GitHub\jinchuang\data\loan_1102\face_signing.jpg,4,0.8419672250747681,low
loan_0919,D:\GitHub\jinchuang\data\loan_0919\face_signing.jpg,loan_1566,D:\GitHub\jinchuang\data\loan_1566\face_signing.jpg,5,0.8410661220550537,low
loan_0920,D:\GitHub\jinchuang\data\loan_0920\face_signing.jpg,loan_2219,D:\GitHub\jinchuang\data\loan_2219\face_signing.jpg,1,0.9608057141304016,medium
loan_0920,D:\GitHub\jinchuang\data\loan_0920\face_signing.jpg,loan_0226,D:\GitHub\jinchuang\data\loan_0226\face_signing.jpg,2,0.9566724300384521,medium
loan_0920,D:\GitHub\jinchuang\data\loan_0920\face_signing.jpg,loan_3195,D:\GitHub\jinchuang\data\loan_3195\face_signing.jpg,3,0.9547404050827026,medium
loan_0920,D:\GitHub\jinchuang\data\loan_0920\face_signing.jpg,loan_0392,D:\GitHub\jinchuang\data\loan_0392\face_signing.jpg,4,0.8812915086746216,low
loan_0920,D:\GitHub\jinchuang\data\loan_0920\face_signing.jpg,loan_3972,D:\GitHub\jinchuang\data\loan_3972\face_signing.jpg,5,0.8634912967681885,low
loan_0921,D:\GitHub\jinchuang\data\loan_0921\face_signing.jpg,loan_1105,D:\GitHub\jinchuang\data\loan_1105\face_signing.jpg,1,0.9460276961326599,medium
loan_0921,D:\GitHub\jinchuang\data\loan_0921\face_signing.jpg,loan_1127,D:\GitHub\jinchuang\data\loan_1127\face_signing.jpg,2,0.9416589736938477,medium
loan_0921,D:\GitHub\jinchuang\data\loan_0921\face_signing.jpg,loan_1535,D:\GitHub\jinchuang\data\loan_1535\face_signing.jpg,3,0.9380109906196594,medium
loan_0921,D:\GitHub\jinchuang\data\loan_0921\face_signing.jpg,loan_1039,D:\GitHub\jinchuang\data\loan_1039\face_signing.jpg,4,0.9342265725135803,medium
loan_0921,D:\GitHub\jinchuang\data\loan_0921\face_signing.jpg,loan_1189,D:\GitHub\jinchuang\data\loan_1189\face_signing.jpg,5,0.933683454990387,medium
loan_0922,D:\GitHub\jinchuang\data\loan_0922\face_signing.jpg,loan_3601,D:\GitHub\jinchuang\data\loan_3601\face_signing.jpg,1,0.9994074702262878,high
loan_0922,D:\GitHub\jinchuang\data\loan_0922\face_signing.jpg,loan_0629,D:\GitHub\jinchuang\data\loan_0629\face_signing.jpg,2,0.9935206174850464,high
loan_0922,D:\GitHub\jinchuang\data\loan_0922\face_signing.jpg,loan_2855,D:\GitHub\jinchuang\data\loan_2855\face_signing.jpg,3,0.9836796522140503,high
loan_0922,D:\GitHub\jinchuang\data\loan_0922\face_signing.jpg,loan_2594,D:\GitHub\jinchuang\data\loan_2594\face_signing.jpg,4,0.9814462661743164,high
loan_0922,D:\GitHub\jinchuang\data\loan_0922\face_signing.jpg,loan_2014,D:\GitHub\jinchuang\data\loan_2014\face_signing.jpg,5,0.9539042115211487,medium
loan_0923,D:\GitHub\jinchuang\data\loan_0923\face_signing.jpg,loan_0582,D:\GitHub\jinchuang\data\loan_0582\face_signing.jpg,1,0.9921851754188538,high
loan_0923,D:\GitHub\jinchuang\data\loan_0923\face_signing.jpg,loan_0727,D:\GitHub\jinchuang\data\loan_0727\face_signing.jpg,2,0.9916353225708008,high
loan_0923,D:\GitHub\jinchuang\data\loan_0923\face_signing.jpg,loan_3870,D:\GitHub\jinchuang\data\loan_3870\face_signing.jpg,3,0.9915785193443298,high
loan_0923,D:\GitHub\jinchuang\data\loan_0923\face_signing.jpg,loan_2533,D:\GitHub\jinchuang\data\loan_2533\face_signing.jpg,4,0.9413651823997498,medium
loan_0923,D:\GitHub\jinchuang\data\loan_0923\face_signing.jpg,loan_3663,D:\GitHub\jinchuang\data\loan_3663\face_signing.jpg,5,0.9406794309616089,medium
loan_0924,D:\GitHub\jinchuang\data\loan_0924\face_signing.jpg,loan_3004,D:\GitHub\jinchuang\data\loan_3004\face_signing.jpg,1,0.9420304298400879,medium
loan_0924,D:\GitHub\jinchuang\data\loan_0924\face_signing.jpg,loan_3689,D:\GitHub\jinchuang\data\loan_3689\face_signing.jpg,2,0.9369806051254272,medium
loan_0924,D:\GitHub\jinchuang\data\loan_0924\face_signing.jpg,loan_0535,D:\GitHub\jinchuang\data\loan_0535\face_signing.jpg,3,0.9359538555145264,medium
loan_0924,D:\GitHub\jinchuang\data\loan_0924\face_signing.jpg,loan_2177,D:\GitHub\jinchuang\data\loan_2177\face_signing.jpg,4,0.9348959922790527,medium
loan_0924,D:\GitHub\jinchuang\data\loan_0924\face_signing.jpg,loan_0274,D:\GitHub\jinchuang\data\loan_0274\face_signing.jpg,5,0.9300006628036499,medium
loan_0925,D:\GitHub\jinchuang\data\loan_0925\face_signing.jpg,loan_3974,D:\GitHub\jinchuang\data\loan_3974\face_signing.jpg,1,0.9785765409469604,high
loan_0925,D:\GitHub\jinchuang\data\loan_0925\face_signing.jpg,loan_4051,D:\GitHub\jinchuang\data\loan_4051\face_signing.jpg,2,0.9617645144462585,medium
loan_0925,D:\GitHub\jinchuang\data\loan_0925\face_signing.jpg,loan_1790,D:\GitHub\jinchuang\data\loan_1790\face_signing.jpg,3,0.955608069896698,medium
loan_0925,D:\GitHub\jinchuang\data\loan_0925\face_signing.jpg,loan_2110,D:\GitHub\jinchuang\data\loan_2110\face_signing.jpg,4,0.9547160863876343,medium
loan_0925,D:\GitHub\jinchuang\data\loan_0925\face_signing.jpg,loan_1042,D:\GitHub\jinchuang\data\loan_1042\face_signing.jpg,5,0.8954936265945435,low
loan_0926,D:\GitHub\jinchuang\data\loan_0926\face_signing.jpg,loan_1054,D:\GitHub\jinchuang\data\loan_1054\face_signing.jpg,1,0.9353393316268921,medium
loan_0926,D:\GitHub\jinchuang\data\loan_0926\face_signing.jpg,loan_1040,D:\GitHub\jinchuang\data\loan_1040\face_signing.jpg,2,0.9276553392410278,low
loan_0926,D:\GitHub\jinchuang\data\loan_0926\face_signing.jpg,loan_1616,D:\GitHub\jinchuang\data\loan_1616\face_signing.jpg,3,0.9276524782180786,low
loan_0926,D:\GitHub\jinchuang\data\loan_0926\face_signing.jpg,loan_0804,D:\GitHub\jinchuang\data\loan_0804\face_signing.jpg,4,0.9266855120658875,low
loan_0926,D:\GitHub\jinchuang\data\loan_0926\face_signing.jpg,loan_1052,D:\GitHub\jinchuang\data\loan_1052\face_signing.jpg,5,0.924817681312561,low
loan_0927,D:\GitHub\jinchuang\data\loan_0927\face_signing.jpg,loan_0831,D:\GitHub\jinchuang\data\loan_0831\face_signing.jpg,1,0.9823621511459351,high
loan_0927,D:\GitHub\jinchuang\data\loan_0927\face_signing.jpg,loan_3956,D:\GitHub\jinchuang\data\loan_3956\face_signing.jpg,2,0.9823544025421143,high
loan_0927,D:\GitHub\jinchuang\data\loan_0927\face_signing.jpg,loan_2404,D:\GitHub\jinchuang\data\loan_2404\face_signing.jpg,3,0.9799231290817261,high
loan_0927,D:\GitHub\jinchuang\data\loan_0927\face_signing.jpg,loan_1948,D:\GitHub\jinchuang\data\loan_1948\face_signing.jpg,4,0.9486532211303711,medium
loan_0927,D:\GitHub\jinchuang\data\loan_0927\face_signing.jpg,loan_3842,D:\GitHub\jinchuang\data\loan_3842\face_signing.jpg,5,0.9447692036628723,medium
loan_0928,D:\GitHub\jinchuang\data\loan_0928\face_signing.jpg,loan_1277,D:\GitHub\jinchuang\data\loan_1277\face_signing.jpg,1,0.9597976207733154,medium
loan_0928,D:\GitHub\jinchuang\data\loan_0928\face_signing.jpg,loan_1487,D:\GitHub\jinchuang\data\loan_1487\face_signing.jpg,2,0.9483600854873657,medium
loan_0928,D:\GitHub\jinchuang\data\loan_0928\face_signing.jpg,loan_1460,D:\GitHub\jinchuang\data\loan_1460\face_signing.jpg,3,0.945997953414917,medium
loan_0928,D:\GitHub\jinchuang\data\loan_0928\face_signing.jpg,loan_1040,D:\GitHub\jinchuang\data\loan_1040\face_signing.jpg,4,0.9444707632064819,medium
loan_0928,D:\GitHub\jinchuang\data\loan_0928\face_signing.jpg,loan_0752,D:\GitHub\jinchuang\data\loan_0752\face_signing.jpg,5,0.9442657232284546,medium
loan_0929,D:\GitHub\jinchuang\data\loan_0929\face_signing.jpg,loan_0980,D:\GitHub\jinchuang\data\loan_0980\face_signing.jpg,1,0.9406967759132385,medium
loan_0929,D:\GitHub\jinchuang\data\loan_0929\face_signing.jpg,loan_1196,D:\GitHub\jinchuang\data\loan_1196\face_signing.jpg,2,0.9366278648376465,medium
loan_0929,D:\GitHub\jinchuang\data\loan_0929\face_signing.jpg,loan_1218,D:\GitHub\jinchuang\data\loan_1218\face_signing.jpg,3,0.9315590858459473,medium
loan_0929,D:\GitHub\jinchuang\data\loan_0929\face_signing.jpg,loan_1298,D:\GitHub\jinchuang\data\loan_1298\face_signing.jpg,4,0.9305180311203003,medium
loan_0929,D:\GitHub\jinchuang\data\loan_0929\face_signing.jpg,loan_0258,D:\GitHub\jinchuang\data\loan_0258\face_signing.jpg,5,0.9298881888389587,low
loan_0930,D:\GitHub\jinchuang\data\loan_0930\face_signing.jpg,loan_2413,D:\GitHub\jinchuang\data\loan_2413\face_signing.jpg,1,0.995086133480072,high
loan_0930,D:\GitHub\jinchuang\data\loan_0930\face_signing.jpg,loan_1895,D:\GitHub\jinchuang\data\loan_1895\face_signing.jpg,2,0.9845585823059082,high
loan_0930,D:\GitHub\jinchuang\data\loan_0930\face_signing.jpg,loan_3976,D:\GitHub\jinchuang\data\loan_3976\face_signing.jpg,3,0.9834101796150208,high
loan_0930,D:\GitHub\jinchuang\data\loan_0930\face_signing.jpg,loan_3912,D:\GitHub\jinchuang\data\loan_3912\face_signing.jpg,4,0.9559592008590698,medium
loan_0930,D:\GitHub\jinchuang\data\loan_0930\face_signing.jpg,loan_3632,D:\GitHub\jinchuang\data\loan_3632\face_signing.jpg,5,0.948936402797699,medium
loan_0931,D:\GitHub\jinchuang\data\loan_0931\face_signing.jpg,loan_0254,D:\GitHub\jinchuang\data\loan_0254\face_signing.jpg,1,0.9311450123786926,medium
